gene,mean_log2_FPKM_IVF,mean_log2_FPKM_PA,log2FC_PA_vs_IVF,rank_biserial_r,pvalue,n_IVF,n_PA,padj,significant
ENSSSCG00000006306,4.339130969707966,3.8972179333429855,-0.4419130363649808,0.024943310657596363,0.89990710207531,21,21,0.965040287671819,NS
ENSSSCG00000008974,1.6983887495299688,0.5805548881599194,-1.1178338613700494,-0.3310657596371882,0.0677926086251283,21,21,0.27681981855260723,NS
ENSSSCG00000000798,5.6475574117871865,4.1722807420061105,-1.475276669781076,-0.4058956916099774,0.025164969815949612,21,21,0.1780582660160118,NS
ENSSSCG00000029633,1.9242599681846275,1.1162760472554172,-0.8079839209292103,-0.26530612244897966,0.14455604430349378,21,21,0.3939827031871146,NS
ENSSSCG00000038587,2.6297302067074932,0.7309746115956941,-1.8987555951117991,-0.6870748299319729,0.00014520344564570187,21,21,0.01811082976599118,Down (PA<IVF)
ENSSSCG00000003042,1.8626619728719165,2.023056543061476,0.16039457018955972,0.020408163265306145,0.9198465326244224,21,21,0.9725908472022055,NS
ENSSSCG00000004394,4.132389549291826,3.1679750708066905,-0.9644144784851356,-0.21541950113378694,0.2370788366276667,21,21,0.49934320517832165,NS
ENSSSCG00000011893,1.0277526413092386,0.7569189783930638,-0.27083366291617483,-0.17233560090702937,0.2801570590740863,21,21,0.5455229705501651,NS
ENSSSCG00000001955,2.2139793216332233,1.4420705048939777,-0.7719088167392456,-0.3197278911564625,0.07820671425687437,21,21,0.29484995892048155,NS
ENSSSCG00000036303,0.9710210779481818,0.5663498362408499,-0.40467124170733193,-0.1428571428571428,0.4300978205123659,21,21,0.6861560578406583,NS
ENSSSCG00000000186,2.108131319221227,1.7737133584940739,-0.33441796072715313,-0.027210884353741527,0.8899541879139963,21,21,0.965040287671819,NS
ENSSSCG00000040403,1.4941961611004622,3.4641074409734642,1.969911279873002,0.5215419501133787,0.0038501494945136394,21,21,0.07622036416155069,NS
ENSSSCG00000016572,2.1627349029731766,1.2513122833661692,-0.9114226196070074,-0.346938775510204,0.05589720011900272,21,21,0.2527717816851408,NS
ENSSSCG00000030428,1.7793735405874973,1.1671283844698743,-0.612245156117623,-0.28344671201814053,0.11882628003580122,21,21,0.3593522290120254,NS
ENSSSCG00000006981,0.7490124597011182,0.06332041236870609,-0.6856920473324121,-0.41950113378684817,0.005807610208632521,21,21,0.09243667292626241,NS
ENSSSCG00000008359,3.1469657369257855,2.2642816166949498,-0.8826841202308358,-0.2743764172335601,0.13121079099148933,21,21,0.37835478192585825,NS
ENSSSCG00000038968,3.224812378653295,2.420006679569582,-0.8048056990837131,-0.2925170068027212,0.10740497958129895,21,21,0.34142639477651104,NS
ENSSSCG00000030632,5.256453578204362,5.681598590376371,0.42514501217200884,0.14739229024943312,0.4208290941795192,21,21,0.6751374148904354,NS
ENSSSCG00000035794,1.2881153256112963,1.0283818489129835,-0.2597334766983128,0.23809523809523814,0.19048024624111626,21,21,0.44742370252398683,NS
ENSSSCG00000027211,1.0326893158669388,0.645408167462784,-0.38728114840415484,-0.2517006802721089,0.1644250966035975,21,21,0.41913082991704775,NS
ENSSSCG00000003111,2.3393348926072632,1.4172953985866796,-0.9220394940205836,-0.33560090702947853,0.06445466225406776,21,21,0.27093074942579953,NS
ENSSSCG00000035863,1.1153498224743676,1.0611978622248555,-0.05415196024951219,-0.020408163265306145,0.9196679154140716,21,21,0.9725908472022055,NS
ENSSSCG00000031442,1.3428071089296654,0.58938943064453,-0.7534176782851354,-0.256235827664399,0.15885001098352836,21,21,0.4089176259717459,NS
ENSSSCG00000000377,2.3469913874945543,2.155940477637357,-0.1910509098571973,-0.0748299319727892,0.6872740840154342,21,21,0.8572780981928975,NS
ENSSSCG00000003771,3.2378931926424936,2.448641301204494,-0.7892518914379996,-0.28344671201814053,0.11884122094676833,21,21,0.3593522290120254,NS
ENSSSCG00000008466,3.52676530723213,3.9720336719948297,0.4452683647626996,0.2562358276643991,0.15891754968522953,21,21,0.4089176259717459,NS
ENSSSCG00000015793,1.1667729293020261,0.9475430326611554,-0.21922989664087078,-0.05668934240362811,0.7625653231967121,21,21,0.9015297803289233,NS
ENSSSCG00000013772,2.02836631863675,1.2381248248001573,-0.7902414938365927,-0.24716553287981857,0.17335493121839907,21,21,0.42834123173730454,NS
ENSSSCG00000028182,2.623641688571427,2.3577113228040796,-0.2659303657673475,-0.11337868480725621,0.537669744171811,21,21,0.766662740598342,NS
ENSSSCG00000011889,2.9936059847120484,2.2506737553058964,-0.742932229406152,-0.18367346938775508,0.3143051330541584,21,21,0.5805420605146814,NS
ENSSSCG00000010551,1.146703289541369,1.4112004524833566,0.26449716294198766,0.07936507936507942,0.6642177217442886,21,21,0.8447545916162275,NS
ENSSSCG00000010484,2.0800175032349824,1.2041292621443531,-0.8758882410906292,-0.1428571428571428,0.43549215491585636,21,21,0.6880757384611778,NS
ENSSSCG00000008389,4.766834992884876,4.6266780311181135,-0.1401569617667624,0.020408163265306145,0.9198497691906573,21,21,0.9725908472022055,NS
ENSSSCG00000010702,3.5794553749677647,3.4063124712613777,-0.17314290370638696,0.0113378684807256,0.9598741753513395,21,21,0.9869209896448123,NS
ENSSSCG00000012494,1.0969052285997771,0.11026265979408402,-0.9866425688056931,-0.5600907029478459,0.00022608727036875303,21,21,0.024074010215029255,NS
ENSSSCG00000017125,1.528568187169371,1.4038688069916885,-0.12469938017768256,-0.05668934240362811,0.7627147144382511,21,21,0.9015297803289233,NS
ENSSSCG00000015453,2.751256161875896,1.517560896090343,-1.2336952657855529,-0.48752834467120176,0.007109649063322586,21,21,0.09940098455645346,NS
ENSSSCG00000003702,0.9354327781024571,0.6143800110431429,-0.3210527670593142,-0.10430839002267578,0.5303385605054373,21,21,0.7588908062301417,NS
ENSSSCG00000035827,3.4209419934979195,2.0020981464424943,-1.4188438470554252,-0.43764172335600904,0.015737324159875152,21,21,0.14112162579966475,NS
ENSSSCG00000015867,6.225526785766478,6.336891434594362,0.11136464882788388,0.0113378684807256,0.9598741753513395,21,21,0.9869209896448123,NS
ENSSSCG00000024109,0.9611929690965672,0.6793893538732028,-0.2818036152233644,-0.11111111111111116,0.5262657550004824,21,21,0.7578908227272798,NS
ENSSSCG00000009886,3.6822902153254997,1.7163115318386484,-1.9659786834868513,-0.5192743764172336,0.004133963283611035,21,21,0.07727244720864224,NS
ENSSSCG00000025329,0.6136013279831095,1.1061211592726936,0.4925198312895841,0.4240362811791383,0.017929404891150805,21,21,0.14934464330577116,NS
ENSSSCG00000008789,3.525171006647674,2.312352332466263,-1.2128186741814106,-0.37414965986394555,0.0391344195585305,21,21,0.21879553233212654,NS
ENSSSCG00000037556,3.5440391866170122,1.9162635074718952,-1.627775679145117,-0.564625850340136,0.0018127403380486893,21,21,0.05502388813723013,NS
ENSSSCG00000010862,3.869542368953012,2.6672993176468602,-1.202243051306152,-0.4013605442176871,0.026849069410328923,21,21,0.18455372360206054,NS
ENSSSCG00000008913,1.432025764113009,1.792766288910292,0.360740524797283,0.15192743764172334,0.40539238919275344,21,21,0.664517472366019,NS
ENSSSCG00000005689,0.9635078176954243,0.48945055185894454,-0.4740572658364797,-0.3424036281179139,0.03370399362670356,21,21,0.2067186606092017,NS
ENSSSCG00000033876,1.9360866050198569,0.9831754341477327,-0.9529111708721242,-0.35147392290249435,0.05255451619221384,21,21,0.24682112491978944,NS
ENSSSCG00000011650,4.435003388705793,4.063671950657911,-0.37133143804788205,-0.05668934240362811,0.7627520182258121,21,21,0.9015297803289233,NS
ENSSSCG00000023992,0.7227181565835037,1.0969670891028902,0.3742489325193865,0.1201814058956916,0.5092806835153012,21,21,0.7460214807570579,NS
ENSSSCG00000004652,3.9774966872524957,2.353056614304322,-1.6244400729481736,-0.39229024943310664,0.0305109151381691,21,21,0.19671511075924816,NS
ENSSSCG00000022486,3.34909438082834,5.229199465568091,1.8801050847397511,0.546485260770975,0.0025387114386613866,21,21,0.06672628532267093,NS
ENSSSCG00000013602,1.8564670821209472,1.0412864741611119,-0.8151806079598354,-0.3151927437641724,0.08259630316137771,21,21,0.3023991346304046,NS
ENSSSCG00000013381,1.453202891476776,1.1671852115242676,-0.2860176799525085,-0.04308390022675734,0.816755418345724,21,21,0.9318998211511518,NS
ENSSSCG00000006472,1.2578146709719986,0.4965638977184292,-0.7612507732535694,-0.5419501133786848,0.0010602572703844399,21,21,0.045569398075646535,NS
ENSSSCG00000040922,0.9390246609321534,0.7667539101061478,-0.17227075082600563,-0.06575963718820854,0.718508032117787,21,21,0.8803295410480477,NS
ENSSSCG00000034645,3.2263563563395015,2.387829203770753,-0.8385271525687483,-0.3650793650793651,0.04417155188516873,21,21,0.229906559887904,NS
ENSSSCG00000028117,1.3251124389607098,0.12526385096459886,-1.199848587996111,-0.564625850340136,0.0006458440646508533,21,21,0.0411432311026537,Down (PA<IVF)
ENSSSCG00000037958,1.275293662613726,0.45584482353681244,-0.8194488390769135,-0.3786848072562359,0.03616488269923025,21,21,0.21234539296334817,NS
ENSSSCG00000017014,6.379918081631213,7.1443962158791505,0.7644781342479376,0.4739229024943311,0.008891524663685195,21,21,0.1127333823513184,NS
ENSSSCG00000030849,0.4388830517599409,0.43841130651604926,-0.0004717452438916525,0.04308390022675734,0.7697131046754714,21,21,0.9077127092354017,NS
ENSSSCG00000027205,1.634302720750327,1.4608424839541514,-0.1734602367961755,0.05895691609977327,0.7530849487703456,21,21,0.8993490772647048,NS
ENSSSCG00000018086,4.98497240598293,4.388049623094595,-0.5969227828883348,-0.24716553287981857,0.17433363250882716,21,21,0.42834123173730454,NS
ENSSSCG00000038085,0.9271739322221574,0.6248964391315827,-0.3022774930905747,-0.07029478458049887,0.6993484297590173,21,21,0.8683685140284909,NS
ENSSSCG00000022783,5.05525617859924,4.831496269044173,-0.22375990955506708,-0.19727891156462585,0.2793872631916571,21,21,0.5446243796584893,NS
ENSSSCG00000016998,5.286308544619354,4.562856256410446,-0.7234522882089083,-0.24716553287981857,0.17433363250882716,21,21,0.42834123173730454,NS
ENSSSCG00000006556,1.195909096690399,1.0806202694968636,-0.11528882719353528,-0.0022675736961450532,1.0,21,21,1.0,NS
ENSSSCG00000007352,0.89179908172282,1.380387832194916,0.48858875047209593,0.30612244897959184,0.08813652602518361,21,21,0.31194620610365387,NS
ENSSSCG00000027774,1.1687791686139366,0.6326750607561292,-0.5361041078578074,-0.22675736961451243,0.21240532353594688,21,21,0.4766439383240418,NS
ENSSSCG00000026472,1.6699880361009134,1.041960188972888,-0.6280278471280254,-0.03401360544217691,0.8602230946114309,21,21,0.9490399532059208,NS
ENSSSCG00000040494,1.5048897059667854,0.8604511204521822,-0.6444385855146032,-0.2743764172335601,0.13066383754395866,21,21,0.37835478192585825,NS
ENSSSCG00000017418,0.8651068890230323,0.7694915313569527,-0.09561535766607965,-0.22222222222222232,0.22086663971495835,21,21,0.48484644750227657,NS
ENSSSCG00000026606,1.2057989594204237,1.1823082391848416,-0.023490720235582074,-0.20634920634920628,0.25335624060685336,21,21,0.5216157894846981,NS
ENSSSCG00000000519,4.195629004355415,3.6864143506238074,-0.5092146537316076,-0.2108843537414966,0.24720534308664543,21,21,0.5117165520743475,NS
ENSSSCG00000025107,0.7032323937264894,0.2706958207960551,-0.4325365729304343,-0.29478458049886624,0.053123744582635184,21,21,0.24807956966431408,NS
ENSSSCG00000022312,3.8139604911004623,2.3310195560748075,-1.4829409350256548,-0.3560090702947847,0.04974528689592373,21,21,0.24014966087687317,NS
ENSSSCG00000010320,1.072793015413813,0.41606300289543263,-0.6567300125183804,-0.12925170068027203,0.4746189706659566,21,21,0.7200102031774573,NS
ENSSSCG00000034617,0.9400498899186067,0.7131831370524948,-0.2268667528661119,-0.05215419501133778,0.7714693457744792,21,21,0.9077127092354017,NS
ENSSSCG00000001201,4.458440045719779,4.01211702076301,-0.4463230249567687,-0.07029478458049887,0.705923845633216,21,21,0.8691022220107433,NS
ENSSSCG00000004679,0.6483843695112091,0.8722315577598342,0.22384718824862504,0.3151927437641724,0.08235994397058533,21,21,0.3023991346304046,NS
ENSSSCG00000027323,1.758212132991626,1.0100870972404354,-0.7481250357511906,-0.383219954648526,0.03459373504072355,21,21,0.2067186606092017,NS
ENSSSCG00000010302,0.7257507073017945,0.6703608813906358,-0.05538982591115871,-0.06349206349206349,0.7293115288516626,21,21,0.8856571230168889,NS
ENSSSCG00000038650,2.3838140749924106,1.4334353060713918,-0.9503787689210188,-0.3015873015873016,0.09684484206276844,21,21,0.3231631520724199,NS
ENSSSCG00000001564,2.9508851856027367,2.0606990571222688,-0.890186128480468,-0.2743764172335601,0.13121079099148933,21,21,0.37835478192585825,NS
ENSSSCG00000016922,5.393602850275902,4.956708384147017,-0.4368944661288845,-0.17006802721088432,0.3519764902680531,21,21,0.6139228892038759,NS
ENSSSCG00000010214,2.0228739940979557,1.588960742186395,-0.4339132519115607,-0.17006802721088432,0.3519569784107135,21,21,0.6139228892038759,NS
ENSSSCG00000000863,2.485666384834693,3.550252331719166,1.0645859468844727,0.2675736961451247,0.1409648820183906,21,21,0.3909587620683742,NS
ENSSSCG00000026761,5.484460788284559,4.641875677618611,-0.8425851106659481,-0.1201814058956916,0.5130800796227113,21,21,0.7460214807570579,NS
ENSSSCG00000036083,1.5389105978636255,1.0081379434573565,-0.530772654406269,-0.2335600907029478,0.19951213436010184,21,21,0.4574984559108449,NS
ENSSSCG00000035239,3.4677919836474294,3.030906052148173,-0.43688593149925614,-0.12471655328798192,0.49490296221528673,21,21,0.7336937392345346,NS
ENSSSCG00000013446,1.0944052194032607,0.3592803369714085,-0.7351248824318523,-0.5736961451247165,0.0007919466849582833,21,21,0.04179614971550859,NS
ENSSSCG00000015443,1.120588544235938,0.9650912793410604,-0.15549726489487758,-0.16553287981859421,0.36280039449611,21,21,0.6272800312138134,NS
ENSSSCG00000013919,0.5633884536659585,1.0053076211190923,0.44191916745313387,0.2698412698412699,0.12874890616168272,21,21,0.3776047440227206,NS
ENSSSCG00000035869,2.780609815188662,2.2582879796439403,-0.5223218355447217,-0.1383219954648527,0.4504456875848739,21,21,0.6984759079638868,NS
ENSSSCG00000038466,1.1302521528496126,0.31602028239110164,-0.814231870458511,-0.43310657596371893,0.0163280290773746,21,21,0.1447161233472736,NS
ENSSSCG00000009303,2.1283796082670676,1.2631636625159388,-0.8652159457511288,-0.256235827664399,0.15891754968522953,21,21,0.4089176259717459,NS
ENSSSCG00000037216,4.845110695764314,4.711128634327155,-0.13398206143715896,-0.038548752834467015,0.8405062858111236,21,21,0.9396794525202588,NS
ENSSSCG00000012034,3.680560278463031,3.553918177893449,-0.12664210056958192,0.08390022675736963,0.6506903704105349,21,21,0.8344026504702031,NS
ENSSSCG00000008398,4.4189469012976925,2.842789624328077,-1.5761572769696155,-0.600907029478458,0.0008983778541293888,21,21,0.04417827813527798,Down (PA<IVF)
ENSSSCG00000002377,0.9591140497066187,0.9815532667098859,0.02243921700326712,-0.015873015873015817,0.9393005427885712,21,21,0.9783494422867809,NS
ENSSSCG00000011137,3.0928725983309175,2.866944205815106,-0.22592839251581154,-0.17006802721088432,0.3519764902680531,21,21,0.6139228892038759,NS
ENSSSCG00000021354,3.5513231108892622,3.469149050832459,-0.08217406005680328,0.0113378684807256,0.9598741753513395,21,21,0.9869209896448123,NS
