,F1,F2,F3,F4,F5,F6,F7
AFTPH,0.4832004785336426,-0.05679436893479305,0.027486498265797833,0.010354167248807599,-0.6237307378936823,-0.14076970895329632,-0.2880175133912661
AGA,0.32884715158152467,-0.03950499009081004,0.06829306982000985,0.523432636033267,0.5911358578314172,-0.4210760586372373,-0.6167632158425395
AGGF1,0.3412369234871455,0.03835304614389998,-0.005618553945204345,0.47104871276700183,-0.08463231799189344,0.961649076890099,-1.043894855470129
AGK,0.4637772230377366,0.047538218142984985,0.017677760219146493,-0.2928257515098273,-0.379504831112949,-0.5381694581812436,-0.8454162782659311
AGO2,0.5716424808041446,-0.01796143166007854,0.13828329327953615,0.05241883023422178,-0.43440453011270297,-0.4631516089606988,-1.1757858090275028
AGPAT4,0.2869821223834175,0.12435740010444638,-0.3718619804734829,-0.5353945307519015,-0.14820187537962715,0.3229817292265155,-0.09546717675035378
AGPAT5,0.5280927704763363,0.0915642510625607,-0.11828925918733857,-0.09996837841165696,0.7082921377005729,0.3120722006680805,-0.7599320821466051
AGTRAP,0.4452892929918652,-0.17250864969562857,0.0553270277050888,0.10623391140374519,0.9831069553477648,-0.48338639020136925,-1.080252032662821
AHCTF1,0.4050415804954827,-0.10638211786276891,-0.048945663818933144,-0.05385922044272977,-0.05646155280361995,0.24741103082447816,-0.7054115874245485
AHI1,0.38363014262049855,0.18215831701309446,0.013692931900745367,-0.6184574363754282,0.037288699527072124,-0.11462739354527542,-0.13926583445953275
AHSA1,0.7381874914767032,-0.04312620483697074,0.1751551988681086,-0.558454992347286,0.35528187084673546,-0.5162653863027802,0.7804388778118118
AIDA,0.5838312825925851,-0.08270216625137151,-0.07313775296997733,0.0006091563457238881,0.026494350006610025,-0.15368459351844801,-1.1175677212651045
AKAP8L,0.32789667072378875,0.1051448249964293,0.15933992990510235,-0.3819018640751909,0.1310989212533667,0.05584463938736945,-0.06917755946911798
AKIRIN1,0.17093746905287274,0.12532970524131398,-0.17796403562766533,0.021493433999285258,0.3355670296014061,0.49619412757323894,-0.4267247537614236
AKIRIN2,0.8379321578542672,-0.11533181546154142,0.11813308377892508,-0.5060787167173615,0.040608251384467546,-0.20272204998157242,0.8021709954831228
AKR7A2,0.11159441213452168,0.09500274666368413,-0.05453143022734511,0.561580444478807,-0.37593456063733227,0.5751688251828043,-0.8444186444005704
AKT3,0.6220090464301569,0.038796198136776344,-0.16035029538560075,0.24338045258611535,-0.5494761955792188,-0.021867431580508842,0.2324926985362837
ALAS1,0.3059884266380273,0.10863878297318576,-0.0223330368235064,0.54864229263703,0.5575353634473459,-0.6350201249309552,-0.5424654559177113
ALDH18A1,0.4234793882358222,-0.14130315534917207,-0.10358011807073747,0.04865384112247284,0.8448079711323611,-0.12710253561999857,-0.9755256284836873
ALDH2,0.3520102426009056,-0.10810733155982782,0.3892549512513816,1.3045159533119999,-0.05919971794384152,-0.5713653378403517,-1.531453893619734
